combo_id,seed,iter,population,sigma,alpha,hidden_sizes,episodes_per_eval,iterations,temperature,topk,K,J_curr,J_best_true,SR_curr,MX_curr,wallclock_s
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,47,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4398736000798337,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,48,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4517702286103272,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,49,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.43450815018835465,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,50,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.43631910311439737,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,51,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.44517525830266763,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,52,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.445347010089457,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,53,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4615725980846945,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,54,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4696560194014505,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,55,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4466004310144021,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,56,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45744012190318917,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,57,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.463997582081853,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,58,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45833961805668205,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,59,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45854868071051685,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,60,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4621069025800255,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,61,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4548637833333394,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,62,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.43250019715306115,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,63,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.44585939773461475,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,64,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4573288201836639,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,65,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4557212170784216,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,66,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4451795844313871,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,67,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4617445779927366,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,68,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4427589320326118,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,69,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.43612810569862753,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,70,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4383014604652216,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,71,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.43845086700542596,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,72,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4336038655238065,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,73,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4587494856418848,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,74,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4617438207753793,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,75,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4476370236243439,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,76,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4436124861722675,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,77,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.44475963730017615,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,78,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.44857032794764823,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,79,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4669220359828829,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,80,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4468386835774119,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,81,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4456898007333539,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,82,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.44813128715485673,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,83,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45235412957685067,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,84,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4479597835447616,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,85,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.44912444319034844,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,86,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4320874417239054,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,87,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.443222350573446,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,88,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45344696263031165,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,89,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4460718601851888,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,90,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45196292377296426,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,91,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4467659161917141,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,92,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.4476476027658424,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,93,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45395130955183194,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,94,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.451539812088475,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,95,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45013534334821836,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,96,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45172096002221207,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,97,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45822774675607064,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,98,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.44672715422488896,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",101,99,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-1000.0,0.0,-0.45255809108766226,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,0,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-981.2,0.0,-0.4305180653950111,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,1,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-527.2666666666667,0.0,-0.41247539670301125,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,2,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-263.73333333333335,0.0,-0.3399558920418672,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,3,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-237.26666666666668,0.0,-0.12204705106912006,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,4,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-240.26666666666668,0.0,0.2565687619907161,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,5,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-656.0666666666667,-159.0,0.9333333333333333,0.4972593287665775,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,6,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-296.2,-170.2,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,7,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-253.6,-183.33333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,8,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-198.8,-173.4,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,9,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-210.53333333333333,-181.26666666666668,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,10,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-210.93333333333334,-167.33333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,11,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-208.26666666666668,-152.8,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,12,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-169.73333333333332,-157.06666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,13,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-161.2,-151.06666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,14,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-163.13333333333333,-152.53333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,15,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-149.66666666666666,-148.8,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,16,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-155.8,-136.93333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,17,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-158.06666666666666,-145.13333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,18,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-158.73333333333332,-139.0,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,19,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-154.66666666666666,-131.46666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,20,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-142.13333333333333,-125.46666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,21,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-136.93333333333334,-133.06666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,22,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-146.93333333333334,-133.2,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,23,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-143.66666666666666,-134.46666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,24,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-135.93333333333334,-130.86666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,25,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-133.2,-126.73333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,26,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-138.6,-132.26666666666668,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,27,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-145.13333333333333,-120.86666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,28,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-127.0,-123.8,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,29,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-135.73333333333332,-117.8,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,30,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-135.0,-124.13333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,31,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-125.86666666666666,-128.73333333333332,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,32,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-140.0,-121.86666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,33,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-125.53333333333333,-125.13333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,34,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-136.0,-117.6,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,35,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-136.66666666666666,-126.13333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,36,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-126.06666666666666,-122.93333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,37,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-134.13333333333333,-126.06666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,38,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-130.33333333333334,-119.73333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,39,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-121.86666666666666,-115.06666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,40,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-121.86666666666666,-115.0,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,41,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-130.8,-115.53333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,42,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-121.86666666666666,-120.06666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,43,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-111.6,-118.8,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,44,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-125.2,-118.13333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,45,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-136.26666666666668,-120.46666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,46,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-113.93333333333334,-114.93333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,47,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-124.26666666666667,-117.06666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,48,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-122.26666666666667,-122.2,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,49,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-121.26666666666667,-123.2,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,50,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-123.46666666666667,-112.2,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,51,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-115.73333333333333,-112.46666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,52,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-118.0,-113.4,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,53,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-119.6,-115.33333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,54,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-119.53333333333333,-111.8,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,55,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-127.53333333333333,-122.06666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,56,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-119.73333333333333,-112.26666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,57,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-135.0,-113.13333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,58,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-126.06666666666666,-113.93333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,59,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-117.53333333333333,-115.26666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,60,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-127.2,-117.0,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,61,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-124.53333333333333,-122.2,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,62,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-115.8,-112.26666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,63,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-112.6,-115.86666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,64,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-143.93333333333334,-114.53333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,65,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-120.86666666666666,-114.0,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,66,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-122.33333333333333,-114.73333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,67,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-120.8,-116.8,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,68,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-115.73333333333333,-116.2,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,69,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-111.73333333333333,-118.53333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,70,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-118.4,-110.2,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,71,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-115.2,-111.86666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,72,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-114.6,-108.66666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,73,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-151.86666666666667,-112.46666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,74,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-142.2,-111.93333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,75,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-119.66666666666667,-115.53333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,76,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-124.06666666666666,-119.73333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,77,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-117.66666666666667,-109.53333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,78,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-111.53333333333333,-119.33333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,79,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-125.66666666666667,-115.0,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,80,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-109.33333333333333,-114.0,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,81,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-121.53333333333333,-120.13333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,82,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-119.8,-117.86666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,83,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-123.8,-118.8,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,84,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-123.6,-119.26666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,85,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-118.53333333333333,-113.86666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,86,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-127.26666666666667,-114.66666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,87,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-122.53333333333333,-111.73333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,88,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-132.33333333333334,-110.6,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,89,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-125.73333333333333,-111.6,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,90,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-116.0,-112.2,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,91,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-121.0,-115.46666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,92,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-122.06666666666666,-109.46666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,93,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-116.33333333333333,-108.4,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,94,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-114.26666666666667,-111.0,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,95,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-119.53333333333333,-111.33333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,96,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-117.86666666666666,-113.66666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,97,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-111.86666666666666,-108.53333333333333,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,98,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-108.6,-114.8,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",202,99,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-117.4,-111.26666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",303,0,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-460.4,0.0,-0.45243857924631153,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",303,1,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-1000.0,-409.2,0.0,-0.37057631887386744,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",303,2,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-726.7333333333333,-252.33333333333334,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",303,3,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-425.8666666666667,-240.6,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",303,4,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-319.4,-245.06666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",303,5,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-246.86666666666667,-246.66666666666666,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",303,6,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-298.6,-257.8666666666667,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",303,7,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-251.33333333333334,-233.4,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",303,8,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-258.93333333333334,-212.6,1.0,0.5,
"P=30|sigma=0.15|alpha=0.15|h=(3,)",303,9,30,0.15,0.15,"(3,)",15,100,0.1,True,5,-232.86666666666667,-208.93333333333334,1.0,0.5,
